Title	URL	Abstract views	PDF views	Original submission	Current submission
Site-specific amino-acid preferences are mostly conserved in two closely related protein homologs	http://biorxiv.org/content/early/2015/07/16/018457	401	62	2015_04_23	2015_07_16
The fate of a mutation in a fluctuating environment	http://biorxiv.org/content/early/2015/07/16/016709	402	184	2015_03_18	2015_07_16
Adaptive variation in human toll-like receptors is contributed by introgression from both Neandertals and Denisovans	http://biorxiv.org/content/early/2015/07/16/022699	1179	310	2015_07_16	2015_07_16
metaCCA: Summary statistics-based multivariate meta-analysis of genome-wide association studies using canonical correlation analysis	http://biorxiv.org/content/early/2015/07/16/022665	459	105	2015_07_16	2015_07_16
A Profile-Based Method for Measuring the Impact of Genetic Variation	http://biorxiv.org/content/early/2015/07/16/022616	741	75	2015_07_16	2015_07_16
Floral resource-landscapes and pollinator-mediated interactions in plant communities	http://biorxiv.org/content/early/2015/07/16/022533	301	46	2015_07_16	2015_07_16
Inference of super-exponential human population growth via efficient computation of the site frequency spectrum for generalized models	http://biorxiv.org/content/early/2015/07/15/022574	424	91	2015_07_15	2015_07_15
Evolution-Based Functional Decomposition of Proteins	http://biorxiv.org/content/early/2015/07/15/022525	266	70	2015_07_15	2015_07_15
Diversity waves in collapse-driven population dynamics	http://biorxiv.org/content/early/2015/07/15/022566	136	14	2015_07_15	2015_07_15
Comprehensive mapping of mammalian transcriptomes identifies conserved genes associated with different cell differentiation states	http://biorxiv.org/content/early/2015/07/15/022608	307	68	2015_07_15	2015_07_15
Investigating the Evolutionary Importance of Denisovan Introgressions in Papua New Guineans and Australians	http://biorxiv.org/content/early/2015/07/15/022632	1372	752	2015_07_15	2015_07_15
The distribution and impact of common copy-number variation in the genome of the domesticated apple, Malus x domestica Borkh.	http://biorxiv.org/content/early/2015/07/15/021857	490	134	2015_07_13	2015_07_15
Oxford Nanopore Sequencing, Hybrid Error Correction, and de novo Assembly of a Eukaryotic Genome	http://biorxiv.org/content/early/2015/07/15/013490	5591	1847	2015_01_6	2015_07_15
Gctf: real-time CTF determination and correction	http://biorxiv.org/content/early/2015/07/14/022376	722	233	2015_07_12	2015_07_14
Endocannabinoids regulate mAChR-evoked theta rhythm IPSCs in hippocampus	http://biorxiv.org/content/early/2015/07/13/022442	207	24	2015_07_13	2015_07_13
Fundamental Structure and Modulation of Neuronal Excitability: Synaptic Control of Coding, Resonance, and Network Synchronization	http://biorxiv.org/content/early/2015/07/13/022475	202	51	2015_07_13	2015_07_13
Diagnostic Assessment of Osteosarcoma Chemoresistance Based on Virtual Clinical Trials	http://biorxiv.org/content/early/2015/07/13/022467	144	66	2015_07_13	2015_07_13
Accelerating Protein Structure Prediction using Particle Swarm Optimization on GPU	http://biorxiv.org/content/early/2015/07/13/022434	199	74	2015_07_13	2015_07_13
Gibbs Free Energy of Protein-Protein Interactions Reflects Tumor Stage	http://biorxiv.org/content/early/2015/07/13/022491	240	45	2015_07_13	2015_07_13
A max-margin model for predicting residue-base contacts in protein-RNA interactions	http://biorxiv.org/content/early/2015/07/13/022459	601	50	2015_07_13	2015_07_13
Graphene oxide chemically decorated with hybrid Ag-Ru/chitosan nanoparticles: fabrication and properties	http://biorxiv.org/content/early/2015/07/12/022400	257	96	2015_07_12	2015_07_12
Haplotypes of common SNPs can explain missing heritability of complex diseases	http://biorxiv.org/content/early/2015/07/12/022418	2890	851	2015_07_12	2015_07_12
Maize pan-transcriptome provides novel insights into genome complexity and quantitative trait variation	http://biorxiv.org/content/early/2015/07/12/022384	414	94	2015_07_12	2015_07_12
Some remarks on moments for stochastic chemical kinetics	http://biorxiv.org/content/early/2015/07/11/021410	84	31	2015_06_24	2015_07_11
Taxonomy - for Computers	http://biorxiv.org/content/early/2015/07/10/022145	562	145	2015_07_9	2015_07_10
Automated and accurate estimation of gene family abundance from shotgun metagenomes	http://biorxiv.org/content/early/2015/07/10/022335	1251	224	2015_07_10	2015_07_10
EC-PSI: Associating Enzyme Commission Numbers with Pfam Domains	http://biorxiv.org/content/early/2015/07/10/022343	200	35	2015_07_10	2015_07_10
Coevolution of male and female reproductive traits drive cascading reinforcement in Drosophila yakuba	http://biorxiv.org/content/early/2015/07/10/022244	349	55	2015_07_10	2015_07_10
Correspondence between resting state activity and brain gene expression	http://biorxiv.org/content/early/2015/07/10/021071	482	83	2015_06_17	2015_07_10
Pre-synaptic inhibition of afferent feedback in the macaque spinal cord does not modulate with cycles of peripheral oscillations around 10 Hz	http://biorxiv.org/content/early/2015/07/10/012583	121	29	2014_12_12	2015_07_10
Protein binding and methylation on looping chromatin accurately predict distal regulatory interactions	http://biorxiv.org/content/early/2015/07/09/022293	1080	379	2015_07_09	2015_07_09
Coalescent models for developmental biology and the spatio-temporal dynamics of growing tissues.	http://biorxiv.org/content/early/2015/07/09/022251	366	101	2015_07_09	2015_07_09
Wide field-of-view, twin-region two-photon imaging across extended cortical networks	http://biorxiv.org/content/early/2015/07/08/011320	918	684	2014_11_12	2015_07_08
Simple multi-trait analysis identifies novel loci associated with growth and obesity measures	http://biorxiv.org/content/early/2015/07/08/022269	4362	2905	2015_07_08	2015_07_08
HTS-IBIS: fast and accurate inference of binding site motifs from HT-SELEX data	http://biorxiv.org/content/early/2015/07/08/022277	365	36	2015_07_08	2015_07_08
How competition affects evolutionary rescue	http://biorxiv.org/content/early/2015/07/08/022202	260	21	2015_07_08	2015_07_08
Whole genome sequence analyses of Western Central African Pygmy hunter-gatherers reveal a complex demographic history and identify candidate genes under positive natural selection	http://biorxiv.org/content/early/2015/07/08/022194	1350	367	2015_07_08	2015_07_08
Eukaryotic core histone diversification in light of the histone doublet and DNA topo II genes of Marseilleviridae	http://biorxiv.org/content/early/2015/07/08/022236	150	41	2015_07_08	2015_07_08
SPARTA: Simple Program for Automated reference-based bacterial RNA-seq Transcriptome Analysis	http://biorxiv.org/content/early/2015/07/08/021915	1618	135	2015_07_5	2015_07_08
Automated segmentation of skin strata in reflectance confocal microscopy depth stacks	http://biorxiv.org/content/early/2015/07/07/022137	88	23	2015_07_07	2015_07_07
Tomato I2 immune receptor can be engineered to confer partial resistance to the oomycete Phytophthora infestans in addition to the fungus Fusarium oxysporum	http://biorxiv.org/content/early/2015/07/07/022079	541	239	2015_07_07	2015_07_07
TreeQTL: hierarchical error control for eQTL findings	http://biorxiv.org/content/early/2015/07/07/021170	267	56	2015_07_07	2015_07_07
The relationship between interpregnancy interval (IP) and mother's preceding pregnancies	http://biorxiv.org/content/early/2015/07/07/022111	132	12	2015_07_07	2015_07_07
Controlling E. coli gene expression noise	http://biorxiv.org/content/early/2015/07/07/013797	385	139	2015_01_14	2015_07_07
Structure and evolutionary history of a large family of NLR proteins in the zebrafish	http://biorxiv.org/content/early/2015/07/07/022061.1	452	112	2015_07_7	2015_07_07
Emergent speciation by multiple Dobzhansky-Muller incompatibilities	http://biorxiv.org/content/early/2015/07/07/008268	176	34	2014_08_21	2015_07_07
Heterozygous gene truncation delineates the human haploinsufficient genome	http://biorxiv.org/content/early/2015/07/07/010611	250	53	2014_10_23	2015_07_07
On the dimensionality of olfactory space	http://biorxiv.org/content/early/2015/07/06/022103	2209	504	2015_07_06	2015_07_06
The role of recombination in evolutionary rescue	http://biorxiv.org/content/early/2015/07/06/022020.1	482	62	2015_07_6	2015_07_06
Improved ribosome-footprint and mRNA measurements provide insights into dynamics and regulation of yeast translation	http://biorxiv.org/content/early/2015/07/06/021501	923	211	2015_06_26	2015_07_06
Recapitulation of the evolution of biosynthetic gene clusters reveals hidden chemical diversity on bacterial genomes	http://biorxiv.org/content/early/2015/07/06/020503	431	160	2015_06_8	2015_07_06
The Effect of Horizontal Gene Transfer on the Dynamics of Antibiotic Drug Resistance in a Unicellular Population with a Dynamic Fitness Landscape, Repression and De-repression	http://biorxiv.org/content/early/2015/07/06/022012	264	35	2015_07_06	2015_07_06
How competition governs whether moderate or aggressive treatment minimizes antibiotic resistance	http://biorxiv.org/content/early/2015/07/06/021998	157	33	2015_07_06	2015_07_06
Life-span development of functional brain networks as assessed with minimum spanning tree analysis of resting state EEG.	http://biorxiv.org/content/early/2015/07/06/022038	187	457	2015_07_06	2015_07_06
Flawed evidence for convergent evolution of the circadian CLOCK gene in mole-rats	http://biorxiv.org/content/early/2015/07/06/022004	384	132	2015_07_06	2015_07_06
Chromatin interactions correlate with local transcriptional activity in Saccharomyces cerevisiae	http://biorxiv.org/content/early/2015/07/06/021725	156	15	2015_07_1	2015_07_06
Genomic prediction of celiac disease targeting HLA-positive individuals	http://biorxiv.org/content/early/2015/07/06/017608	370	87	2015_07_4	2015_07_06
How obstacles perturb population fronts and alter their genetic structure	http://biorxiv.org/content/early/2015/07/05/021964	291	114	2015_07_05	2015_07_05
Fluctuating fitness shapes the clone size distribution of immune repertoires	http://biorxiv.org/content/early/2015/07/05/021923	207	53	2015_07_05	2015_07_05
Worldwide patterns of human epigenetic variation	http://biorxiv.org/content/early/2015/07/05/021931	2230	453	2015_07_05	2015_07_05
GERV: A Statistical Method for Generative Evaluation of Regulatory Variants for Transcription Factor Binding	http://biorxiv.org/content/early/2015/07/04/017392	635	233	2015_04_1	2015_07_04
Predicting genome sizes and restriction enzyme recognition-sequence probabilities across the eukaryotic tree of life	http://biorxiv.org/content/early/2015/07/04/007781	467	76	2014_08_8	2015_07_04
XWAS: a software toolset for genetic data analysis and association studies of the X chromosome	http://biorxiv.org/content/early/2015/07/03/009795	224	18	2015_04_1	2015_07_03
Why clinical trials are terminated	http://biorxiv.org/content/early/2015/07/02/021543	784	120	2015_07_02	2015_07_02
Heterogeneous generation of new cells in the adult echinoderm nervous system	http://biorxiv.org/content/early/2015/07/02/021840	198	35	2015_07_02	2015_07_02
Cellular Population Dynamics Control the Robustness of the Stem Cell Niche	http://biorxiv.org/content/early/2015/07/02/021881	292	99	2015_07_02	2015_07_02
Regulation of yefM/yoeB toxin antitoxin system is independent of ppGpp and inorganic polyphosphate in Escherichia coli.	http://biorxiv.org/content/early/2015/07/02/021162	492	101	2015_07_02	2015_07_02
EVfold.org: Evolutionary Couplings and Protein 3D Structure Prediction	http://biorxiv.org/content/early/2015/07/02/021022	537	132	2015_07_02	2015_07_02
Asynchronous Rate Chaos in Spiking Neuronal Circuits	http://biorxiv.org/content/early/2015/07/01/013375	342	95	2015_04_6	2015_07_01
The two-speed genomes of filamentous pathogens: waltz with plants	http://biorxiv.org/content/early/2015/07/01/021774	1229	219	2015_07_01	2015_07_01
Origins of cell-to-cell variability, kinetic proof-reading and the robustness of MAPK signal transduction	http://biorxiv.org/content/early/2015/07/01/021790	344	94	2015_07_01	2015_07_01
The anatomical distribution of genetic associations	http://biorxiv.org/content/early/2015/07/01/021824	403	126	2015_07_01	2015_07_01
SubClonal Hierarchy Inference from Somatic Mutations: automatic reconstruction of cancer evolutionary trees from multi-region next generation sequencing	http://biorxiv.org/content/early/2015/07/01/011833	324	42	2015_05_11	2015_07_01
Mendelian randomization: a premature burial?	http://biorxiv.org/content/early/2015/06/30/021386	454	93	2015_06_30	2015_06_30
Thermal motion of DNA in an MspA pore	http://biorxiv.org/content/early/2015/06/30/021766	52	3	2015_06_30	2015_06_30
Clustering of mRNA-Seq data for detection of alternative splicing patterns	http://biorxiv.org/content/early/2015/06/30/021733	225	23	2015_06_30	2015_06_30
Cooperative Binding Mitigates the High-Dose Hook Effect	http://biorxiv.org/content/early/2015/06/30/021717	54	2	2015_06_30	2015_06_30
SimPhy: Phylogenomic Simulation of Gene, Locus and Species Trees	http://biorxiv.org/content/early/2015/06/30/021709	177	12	2015_06_30	2015_06_30
Mitotic chromosome compaction via active loop extrusion	http://biorxiv.org/content/early/2015/06/29/021642	148	34	2015_06_29	2015_06_29
